Genus,Species Count
Arundelia,1
Beveridgea,5
Cassunema,1
Cervonemella,1
Cloacina,159
Corollonema,1
Dorcopsistrongylus,3
Foliostoma,1
Mbaisonema,1
Monilonema,1
Rugonema,3
Coronostrongylus,9
Macroponema,2
Macropostrongylus,6
Papillostrongylus,2
Popovastrongylus,7
Thylonema,5
Trigonostonema,8
Cyclostrongylus,10
Pararugopharynx,1
Rugopharynx,22
Spirostrongylus,1
Woodwardostrongylus,9
Dorcopsinema,10
Labiostrongylus,42
Parapharyngostrongylus,1
Parazoniolaimus,1
Potorostrongylus,5
Rugostrongylus,1
Thylostrongylus,3
Zoniolaimus,101
Bourgelatia,1
Kuntzistrongylus,1
Lemurostrongylus,1
Phacochoerostrongylus,2
Trachypharynx,51
Bourgelatioides,1
Rhabditostomum,48
Daubneyia,7
Oesophagostomum,47
Oesophagostomoides,37
Phascolostrongylus,33
Corollostrongylus,1
Hypodontus,3
Macropicola,33
Macropostrongyloides,5
Paramacropostrongylus,3
Ancylostoma,32
Galoncus,23
Arthrocephalus,1
Arthrostoma,5
Placoconus,22
Globocephalus,33
Bioccastrongylus,1
Uncinaria,21
Acheilostoma,3
Tetragomphius,42
Bathmostomum,1
Brachyclonus,1
Bunostomum,8
Cameronecator,1
Gaigeria,1
Grammocephalus,3
Monodontus,9
Necator,4
Cylicostrongylus,3
Diaphanocephalus,1
Kalicephalus,40
Aelurostrongylus,6
Andersonstrongylus,2
Angiostrongylus,24
Antechinostrongylus,1
Cercogylus,1
Cosmostrongylus,1
Didelphostrongylus,1
Filostrongylus,2
Gallegostrongylus,4
Gurltia,1
Heterostrongylus,1
Madafilaroides,1
Madangiostrongylus,1
Malayometastrongylus,1
Marsupostrongylus,11
Procyonostrongylus,1
Pulmostrongylus,3
Rodentocaulus,1
Sobolevingylus,3
Stefanskostrongylus,10
Thaistrongylus,1
Trilobostrongylus,1
Viverrostrongylus,1
Crenosoma,16
Molinofilaria,1
Otostrongylus,2
Paracrenosoma,4
Prestwoodia,1
Troglostrongylus,4
Bronchonema,1
Cardiostrongylus,1
Dictyocaulus,16
Chabaudistrongylus,3
Filariopsis,4
Filaroides,13
Oslerus,2
Parafilaroides,11
Rauschivingylus,2
Mariostrongylus,1
Metastrongylus,7
Micronematodum,1
Posthalocercus,2
Cystocaulus,4
Dukerostrongylus,1
Elaphostrongylus,5
Imparispiculus,1
Muellerius,3
Neostrongylus,2
Orthostrongylus,1
Parelaphostrongylus,3
Pneumocaulus,1
Pneumostrongylus,3
Protostrongylus,37
Skrjabinocaulus,1
Spiculocaulus,4
Umingmakstrongylus,1
Varestrongylus,14
Halocercus,14
Skrjabinalius,3
Pseudalius,3
Pharurus,10
Stenuroides,1
Stenurus,13
Torynurus,2
Skrjabingylus,7
Chabaudstrongylus,2
Cooperia,33
Gazellostrongylus,1
Impalaia,4
Megacooperia,1
Minutostrongylus,1
Neocooperia,1
Paracooperia,9
Paracooperioides,1
Pseudostertagia,7
Cnizostrongylus,1
Laurostrongylus,1
Libyostrongylus,6
Paralibyostrongylus,5
Pararhabdonema,7
Biogastranema,1
Hoazinstrongylus,1
Obeliscoides,4
Tapironema,1
Teporingonema,7
Ashworthius,9
Boehmiella,2
Haemonchus,14
Leiperiatus,1
Mecistocirrus,4
Camelostrongylus,20
Graphidium,1
Hyostrongylus,7
Longistrongylus,9
Marshallagia,23
Ostertagia,53
Parostertagia,1
Spiculopteragia,24
Teladorsagia,25
Amidostomoides,15
Amidostomum,7
Epomidiostomum,15
Hexapapillostomum,1
Mesamidostomum,2
Paramidostomum,1
Pseudamidostomum,4
Quasiamidostomum,5
Filarinema,13
Peramelistrongylus,1
Profilarinema,5
Arnfieldia,1
Graphidioides,9
Graphinema,1
Lagostonema,1
Linustrongylus,1
Mainspinostrongylus,1
Schikhobalovia,1
Travassosius,2
Trichostrongyella,1
Trichostrongylus,53
Websternema,1
Neocylicostrongylus,3
Citellinema,7
Citellinoides,1
Dessetia,1
Heligmodentostoma,1
Heligmoptera,4
Heligmosomoides,36
Heligmosomum,28
Longistriata,71
Ischilinema,1
Ohbayashinema,5
Suncinema,4
Alippistrongylus,1
Asakawanema,1
Bunomystrongylus,4
Chisholmia,4
Equilophos,4
Flannerystrongylus,1
Fukumotonema,6
Guerrerostrongylus,4
Hasegawanema,10
Hasanuddinia,5
Heligmonella,4
Hughjonestrongylus,20
Krishnasamyos,1
Lagostrongylus,3
Lesleyella,1
Macrostrongylus,3
Malaistrongylus,1
Mawsonema,3
Maxomystrongylus,2
Mikenema,7
Melomystronglylus,5
Montistrongylus,4
Nugininema,1
Odilia,35
Paraheligmonella,1
Paraheligmonelloides,8
Parasabanema,4
Parvinema,4
Pogonomystrongylus,3
Rattustrongylus,2
Rodentanema,1
Sabanema,5
Sanduanensis,2
Sciuricola,2
Spalacina,3
Syafruddinema,6
Trichofreitasia,1
Trichotravassosia,1
Viguerastrongylus,0
Xericola,1
Yatinema,3
Acanthostrongylus,3
Durettestrongylus,4
Freitastrongylus,1
Fuellebornema,7
Heligmostrongylus,9
Justinema,3
Pseudoheligmosomum,1
Pudica,19
Sciurodendrium,7
Squamasnema,0
Brevistriata,5
Calypsostrongylus,3
Cordicauda,12
Doanhnema,0
Fissicauda,7
Glistrongylus,1
Kuala,2
Paraheligmonina,20
Quentinstrongylus,1
Srivastavanema,6
Carolinensis,7
Euzetoda,1
Gobindonema,1
Hassalstrongylus,19
Heligmonina,20
Heligmonoides,13
Hypocristata,3
Malvinema,4
Mammanidula,3
Metheligmonella,2
Missimstrongylus,1
Neoheligmonella,15
Nippostrongylus,8
Orientostrongylus,6
Stilestrongylus,26
Suttonema,3
Moguranema,3
Tricholinstowia,12
Amphicephaloides,1
Globocephaloides,3
Austrostrongylus,13
Beveridgiella,4
Dessetostrongylus,3
Herpetostrongylus,4
Nasistrongylus,1
Paraustrostrongylus,6
Patricialina,6
Vaucherus,3
Woolleya,10
Ichthyostrongylus,2
Neoichthyostrongylus,3
Copemania,1
Nicollina,9
Inglamidum,2
Allintoshius,8
Columbostrongylus,1
Lutznema,1
Ornithonema,1
Ornithostrongylus,10
Oswaldostrongylus,2
Passeristrongylus,1
Sutarostrongylus,2
Vexillata,11
Wanaristrongylus,4
Avellaria,2
Ierestrongylus,1
Nesomystrongylus,1
Oswaldonema,3
Squamostrongylus,2
Travassostrongylus,11
Viannaia,17
Viannella,15
Hydrochoerisnema,1
Amphibiophilus,7
Batrachostrongylus,1
Graphidiella,3
Johnpearsonia,0
Batrachonema,3
Asymmetracantha,1
Mackerrastrongylus,4
Sprattellus,3
Tetrabothriostrongylus,2
Tachynema,2
Tasmanema,2
Zaglonema,3
Strongylacantha,4
Anoplostrongylus,2
Biacantha,1
Bidigiticauda,4
Bradypostrongylus,2
Caenostrongylus,1
Cheiropteronema,1
Delicata,10
Durettenema,4
Filicapitis,1
Fontesia,2
Graphidiops,7
Histiostrongylus,4
Macuahuitloides,0
Maciela,8
Moennigia,18
Neohistiostrongylus,1
Paragraphidium,1
Parahistiostrongylus,1
Spinostrongylus,4
Tadaridanema,0
Torrestrongylus,3
Trichohelix,2
Tricholeiperia,6
Trifurcata,3
Borrellostrongylus,1
Mertensinema,2
Zygocaulus,1
Angulocirrus,1
Bakeria,3
Brevigraphidium,1
Brygoonema,10
Carostrongylus,1
Dollfusstrongylus,1
Dromaeostrongylus,1
Hepatojarakus,4
Hugotnema,5
Kentropyxia,3
Lamanema,1
Molineus,30
Molinostrongylus,18
Molostrongylus,2
Nochtia,5
Nycteridostrongylus,2
Ortleppstrongylus,1
Oswaldocruzia,93
Pithecostrongylus,4
Poekilostrongylus,2
Ragenema,1
Schulzia,6
Shattuckius,1
Tenuostrongylus,1
Trichochenia,3
Trichoskrjabinia,3
Tupaiostrongylus,2
Typhlopsia,9
Murielus,2
Nematodirella,7
Nematodiroides,1
Nematodirus,47
Rauschia,8
Ollulanus,2
Agfa,3
Angiostoma,21
Aulacnema,1
Noteodiplogaster,1
Camallanides,13
Camallanus,124
Malayocamallanus,1
Neoparacamallanus,14
Oncophora,3
Paracamallanus,10
Platocamallanus,2
Procamallanus,211
Serpinema,7
Abbreviata,44
Didelphyoptera,1
Didelphysoma,1
Kreisiella,2
Mooleptus,0
Mirzaloptera,1
Neoleptus,1
Ochetocephalus,1
Paraphysaloptera,2
Pentadentoptera,5
Physaloptera,144
Polydelphyoptera,1
Pseudabbreviata,4
Pseudophysaloptera,8
Skrjabinoptera,8
Turgida,2
Heliconema,21
Paraleptus,6
Proleptus,10
Rasheedia,0
Physalopteroides,20
Thubunaea,24
Pseudorictularia,1
Pterygodermatites,38
Rictularia,59
Rictularina,1
Rictularioides,1
Oxyspirura,50
Ceratospira,4
Hempelia,1
Pancreatonema,1
Pericyema,1
Thelazia,24
Thylaconema,1
Beaninema,0
Fellicola,1
Freitasia,1
Hepatinema,2
Heptochona,7
Johnstonmawsonia,7
Johnstonmawsonoides,1
Prosungulonema,4
Rhabdochona,169
Skrjabinitectus,1
Trichospirura,3
Vasorhabdochona,1
Metathelazia,6
Pneumospirura,1
Vogeloides,3
Gongylonema,38
Bancroftinema,1
Chlamydoprocta,1
Curvicaudatum,1
Denticulospirura,1
Isospirura,1
Mastigonema,1
Paracyrnea,1
Paraspirura,2
Protospirura,19
Pseudomazzia,1
Spirura,31
Ascarops,9
Leiuris,3
Paraleiuris,1
Physocephalus,9
Pygarginema,2
Simondsia,2
Spirosprattus,1
Streptopharagus,11
Tejeraia,1
Mastophorus,4
Cyathospirura,6
Cylicospirura,10
Didelphonema,1
Mazzia,2
Neospirocerca,1
Paraspiralatus,1
Spiralatus,1
Spirobakerus,1
Spirocerca,10
Texicospirura,1
Vigisospirura,2
Alainchabaudia,1
Hartertia,10
Tricheilia,1
Ascarophis,47
Caballeronema,2
Comephoronema,7
Crenatobronema,1
Cristitectus,1
Ctenascarophis,2
Cyclozone,1
Cystidicola,9
Cystidicoloides,7
Dogielophis,1
Mastigospirura,1
Metabronema,6
Moravecnema,1
Neospinitectus,1
Parascarophis,4
Prospinitectus,2
Pseudascarophis,4
Pseudoproleptus,11
Salvelinema,2
Similascarophis,2
Spinitectoides,1
Spinitectus,79
Hedruris,20
Cheilonematodum,1
Chitwoodspirura,1
Cyrnea,28
Dollfusnema,2
Draschia,1
Echinurioides,1
Excisa,5
Gendrespirura,1
Gubernaculomeres,2
Habronema,26
Lispirurus,0
Metacyrnea,1
Odontospirura,1
Procyrnea,46
Hadjelia,12
Histiocephalus,4
Stellocaronema,4
Torquatoides,5
Viguiera,8
Okapinema,1
Parabronema,9
Crassicauda,12
Placentonema,1
Geopetitia,4
Microhadjelia,1
Microtetrameres,28
Tetrameres,67
Acuaria,56
Chandleronema,1
Cheilospirura,12
Chevreuxia,5
Chordatortilis,1
Chordocephalus,5
Cosmocephalus,10
Deliria,1
Desportesius,10
Echinuria,12
Paracuaria,4
Pectinospirura,3
Pseudoaviculariella,1
Sexansocara,1
Skrjabinocerca,5
Skrjabinoclava,33
Stammerinema,5
Syncuaria,12
Synhimantus,46
Voguracuaria,1
Willmottia,1
Xenocordon,1
Ancyracanthopsis,8
Quasithelazia,19
Schistorophus,7
Sciadiocara,8
Viktorocara,9
Antechiniella,4
Aviculariella,4
Cyclopsinema,1
Ingliseria,1
Molinacuaria,3
Proyseria,5
Pseudohaplonema,1
Rusguniella,4
Seuratia,3
Stegophorus,5
Streptocara,11
Tikusnema,3
Bhalfilaria,1
Cascofilaria,6
Dirofilarionema,1
Filaria,44
Indofilaria,1
Paracanthocheilonema,0
Parafilaria,5
Parasaurositus,1
Pseudodiomedenema,1
Pseudofilaria,2
Struthiofilaria,1
Suifilaria,1
Tricheilonema,1
Stephanofilaria,12
Aproctiana,4
Chiropterofilaria,1
Eufilaria,17
Lemdana,12
Sarconema,5
Saurositus,3
Befilaria,2
Conispiculum,3
Gonofilaria,1
Oswaldofilaria,11
Piratuba,6
Piratuboides,3
Solafilaria,5
Icosiella,7
Foleyellides,16
Madochotera,1
Ochoterenella,16
Paramadochotera,1
Bostrichodera,1
Dirofilaria,47
Dirofilariaeformia,1
Edesonfilaria,2
Macacanema,1
Skrjabinodera,3
Tawila,14
Loxodontofilaria,13
Onchocerca,37
Dipetalonema,38
Acanthocheilonema,12
Ackertia,4
Agamofilaria,2
Andersonfilaria,2
Bisbalia,1
Cercopithifilaria,25
Chabfilaria,2
Cherylia,1
Courduriella,1
Cruorifilaria,1
Cystofilaria,1
Dessetfilaria,2
Elaeophora,4
Filarissima,1
Fuscicorpa,1
Josefilaria,1
Litomosa,17
Litomosoides,40
Loaina,2
Macdonaldius,4
Microfilaria,6
Migonella,1
Molossinema,1
Monanema,4
Paraochoterenella,1
Paraprocta,1
Paulianfilaria,1
Pseudolitomosa,1
Rumenfilaria,1
Serofilaria,1
Skrjabinofilaria,3
Sprattianema,0
Strianema,1
Yatesia,1
Papillosetaria,3
Setaria,46
Foleyella,10
Loa,4
Pelecitus,34
Breinlia,22
Mansonella,29
Sandnema,0
Aproctella,13
Aproctoides,3
Avifilaris,2
Cardianema,1
Cardiofilaria,9
Chandlerella,25
Dunnifilaria,3
Madathamugadia,7
Meningonema,1
Micipsella,2
Onchocercella,1
Paronchocerca,12
Protofilaria,1
Pseudlemdana,1
Pseudothamugadia,1
Splendidofilaria,19
Striatofilaria,2
Thamugadia,6
Brugia,10
Malayfilaria,0
Wuchereria,28
Aprocta,39
Hovorkonema,3
Mawsonfilaria,1
Pseudaprocta,8
Squamofilaria,6
Tetracheilonema,2
Desmidocerca,1
Desmidocercella,4
Diomedenema,3
Skrjabinocercella,2
Dicheilonema,10
Hamatospiculum,9
Hastospiculum,8
Heterospiculum,2
Monopetalonema,3
Petrovifilaria,1
Serratospiculoides,1
Serratospiculum,7
Chabaudiella,1
Diplotriaena,65
Quadriplotriaena,2
Spinodiplotriaena,1
Versternema,1
Lucionema,1
Daniconema,1
Mexiconema,2
Syngnathinema,1
Avioserpens,4
Dracunculus,11
Lockenloia,1
Guyanema,5
Histodytes,1
Moravecia,1
Pseudodelphis,4
Granulinema,2
Kamegainema,1
Micropleura,7
Philonema,4
Protenema,1
Phlyctainophora,2
Alinema,1
Neophilometroides,0
Buckleyella,4
Barracudia,4
Clavinema,3
Congerinema,1
Dentiphilometra,3
Dentirumai,1
Digitiphilometroides,1
Nilonema,2
Paraphilometroides,1
Philometra,192
Philometroides,39
Rumai,1
Spirophilometra,3
Esocinema,1
Kalmanmolnaria,1
Sinoichthyonema,1
Skrjabillanus,4
Ichthyofilaria,5
Travassosnema,1
Tetanonema,1
Anguillicola,1
Anguillicoloides,4
Ancyracanthus,4
Echinocephalus,17
Gnathostoma,19
Tanqua,3
Spiroxys,19
Aoruroides,7
Aorurus,4
Bilobostoma,1
Blaberinema,1
Blatticola,11
Blattophila,13
Blazionema,1
Cameronia,14
Cephalobellus,34
Cordonicola,2
Coronostoma,8
Corpicracens,1
Corydiella,2
Cranifera,2
Davenema,1
Desmicola,9
Euryconema,2
Fontonema,1
Galebia,1
Galinanema,1
Geoscaphenema,1
Golovatchinema,1
Gryllophila,10
Hammerschmidtiella,15
Jaidenema,1
Johnstonia,7
Leidynema,12
Leidynemella,4
Malaspinanema,1
Paleothelastoma,1
Paracameronia,1
Propharyngodon,2
Pseudodesmicola,1
Schwenckiana,1
Severianoia,9
Stauratostoma,1
Suifunema,3
Tetleyus,5
Thelastoma,70
Traklosia,0
Tsuganema,1
Wetanema,2
Binema,12
Chitwoodiella,8
Indiana,3
Isobinema,4
Mirzaiella,9
Mohibiella,1
Pteronemella,1
Pulchrocephala,2
Singhiella,1
Travassosinema,9
Anomalostoma,1
Anuronema,1
Artigasia,34
Basirella,1
Boraceianema,1
Buzionema,1
Carlosia,1
Christiella,3
Coronocephalus,2
Glaber,3
Hystrignathus,19
Jibacoa,2
Klossiella,3
Klossnema,1
Lauronema,1
Lepidonema,3
Longior,4
Mentecle,3
Papillabrum,1
Passalidophila,1
Phalacronema,1
Salesia,2
Soaresnema,1
Sprentia,1
Triumphalisnema,3
Urbanonema,2
Ventelia,1
Vulcanonema,2
Xyo,5
Napolitana,2
Protrellatus,5
Protrelleta,4
Protrelloides,2
Protrellus,16
Itaguaiana,2
Jarryella,2
Pseudonymus,12
Stegonema,1
Zonothrix,11
Aspiculuris,12
Dentostomella,6
Dermatopallarya,1
Eudromoxyura,1
Fastigiuris,1
Heteroxynema,8
Ivaschkinonema,1
Kahmannia,1
Rauschoxyuris,1
Syphaciella,3
Cephaluris,7
Dermatoxys,9
Labiostomum,8
Acanthoxyurus,8
Adelonema,1
Anaspiculuris,1
Archeonema,1
Auchenacantha,2
Austroxyuris,1
Avilandras,1
Biguetius,1
Caroloxyuris,1
Citellina,11
Didelphoxyuris,1
Enterobius,27
Evaginuris,1
Furconema,1
Gynaecometra,1
Haplacis,1
Helminthoxys,9
Heteromyoxyuris,2
Hilgertia,2
Hoepplius,1
Hoplodontophorus,1
Idiuoxyuris,2
Lemuricola,9
Lepusius,1
Lobatorobius,1
Macropoxyuris,2
Monodelphoxyuris,1
Neohilgertia,1
Neyrapharyngodon,1
Odontogeton,5
Oxyuricassis,2
Oxyuris,15
Oxyuronema,1
Paraicosiella,1
Paraoxyuronema,2
Paraspiculuris,4
Neoparathelandros,0
Paraustroxyuris,1
Passalurus,2
Potoroxyuris,3
Protozoophaga,1
Pseudaspiculuris,1
Rauschtineria,2
Skrjabinema,11
Skryabineandros,1
Subaspiculuris,1
Syphabulea,9
Syphacia,76
Syphaciuris,1
Sypharista,9
Syphatineria,14
Tiacuatzoxyuris,1
Trypanoxyuris,22
Wellcomia,13
Xeroxyuris,1
Zenkoxyuris,1
Alaeuris,38
Ataronema,1
Batracholandros,4
Brasilnema,1
Callistoura,1
Cithariniella,4
Cosmoxynema,1
Cosmoxynemoides,3
Ctenodactylina,1
Gopheruris,1
Gyrinicola,5
Hakynema,1
Ichthyouris,8
Laurotravassoxyuris,1
Mehdiella,7
Neosynodontisia,1
Okinawandros,1
Ortleppnema,1
Ozolaimus,6
Paralaeuris,2
Parapharyngodon,81
Parasynodontisia,1
Parathelandros,12
Pharyngodon,45
Royandersonia,1
Shunyanema,1
Skrjabinodon,37
Spauligodon,44
Spinoxyuris,2
Synodontisia,3
Tachygonetria,28
Thaparia,5
Thelandros,75
Travnema,2
Veversia,1
Acanthocheilus,3
Metanisakis,5
Agamascaris,2
Anisakis,26
Heligmus,1
Phocanema,2
Pseudoterranova,7
Pulchrascaris,3
Sulcascaris,1
Terranova,26
Viverranisakis,11
Contracaecum,108
Duplicaecum,1
Galeiceps,4
Phocascaris,4
Amphibiogoezia,1
Goezia,39
Pseudanisakis,3
Amplicaecum,17
Angusticaecum,5
Raillietascaris,3
Hexametra,12
Ophidascaris,38
Polydelphis,9
Amphisakis,1
Ascaris,153
Ascarites,3
Bairdascaris,1
Bauruascaris,4
Baylisascaris,14
Freitasascaris,1
Krefftascaris,1
Lagochilascaris,5
Mehdiascaris,2
Metascaris,1
Paraheterotyphlum,2
Parascaris,3
Pelicanascaris,1
Pseudostrongyloides,1
Sprentascaris,3
Toxascaris,6
Travassosascaris,1
Dujardinascaris,32
Hartwichia,1
Ortleppascaris,5
Multicaecum,13
Typhlophoros,4
Mariporrocaecum,1
Neoascarophis,5
Paradujardinia,1
Porrocaecum,55
Seuratascaris,1
Toxocara,27
Crossophorus,1
Dartevellenia,1
Heterocheilus,2
Ingwenascaris,4
Aliascaris,2
Lappetascaris,3
Paranisakiopsis,4
Paranisakis,16
Heterotyphlum,3
Hysterothylacium,122
Mawsonascaris,7
Raphidascaris,48
Raphidascaroides,15
Atractis,17
Buckleyatractis,1
Cobboldina,3
Crossocephalus,4
Cyrtosomum,7
Diceronema,1
Fitzsimmonsnema,1
Grassenema,1
Hippopotamenema,1
Klossinemella,4
Labeonema,6
Labiduris,1
Leiperenia,3
Monhysterides,5
Nouvelnema,1
Orientatractis,14
Paraorientatractis,1
Paratractis,1
Podocnematractis,2
Pseudocyrtosomum,1
Rhinoclemmysnema,1
Rondonia,4
Austraplectana,1
Aplectana,65
Blanusia,0
Cosmocerca,43
Cosmocercella,10
Cosmocercoides,34
Dentinema,1
Ibrahimia,1
Maracaya,5
Nemhelix,3
Neocosmocercella,5
Neoprotozoophaga,2
Neosomatiana,1
Neoxysomatium,7
Oxysomatium,15
Palaeocosmocerca,2
Paradollfusnema,1
Paraleptonema,1
Paraplesiohedruris,2
Parasomatium,1
Pseudaplectana,1
Raillietnema,18
Schrankiana,9
Maxvachonia,6
Typhlonema,1
Cruzia,12
Pseudocruzia,1
Amblyonema,1
Cissophyllus,4
Dacnitis,1
Dacnitoides,1
Falcaustra,71
Kathlania,5
Megalobatrachonema,8
Myleusnema,2
Oniscicula,1
Probstmayria,10
Serradacnitis,1
Spectatus,2
Spironoura,36
Tonaudia,1
Urodelema,3
Oxyascaris,5
Pseudoxyascaris,1
Ascaridia,37
Aspidodera,9
Cheloniheterakis,1
Narsingiella,1
Nematomystes,2
Sexansodera,1
Lauroia,4
Paraspidodera,8
Bufonerakis,2
Cagourakis,1
Haroldakis,1
Heterakis,47
Kiwinema,1
Mammalakis,3
Musserakis,2
Neoheterakis,1
Odontoterakis,6
Pseudaspidodera,2
Spinicauda,16
Meteterakis,34
Africana,8
Hatterianema,1
Moaciria,5
Pseudostrongyluris,1
Strongyluris,23
Allodapa,5
Aulonocephalus,1
Cyclobulura,1
Labiobulura,6
Tarsubulura,1
Leipoanema,1
Parasubulura,3
Inglisubulura,7
Oxynema,8
Primasubulura,10
Spiruroides,1
Subulura,64
Travassallodapa,1
Maupasina,2
Chitwoodchabaudia,1
Campanarougetia,2
Oceanicucullanus,3
Cucullanus,189
Dichelyne,63
Truttaedacnitis,7
Omeia,3
Buckleynema,7
Desmognathinema,3
Ezonema,2
Gendria,7
Gibsonnema,2
Haplodidentus,1
Haplonema,7
Neoomeia,1
Neoparaseuratum,1
Paraquimperia,6
Paraseuratoides,1
Paraseuratum,2
Pingus,25
Quimperia,1
Subulascaris,4
Touzeta,1
Inglisonema,2
Madelinema,1
Ascaroterakis,1
Morgascaridia,1
Schneidernema,2
Inglechina,2
Linstowinema,13
Seurechina,3
Bainechina,1
Chabaudechina,2
Durettechina,1
Luzonema,1
Monovaria,1
Seuratum,8
Skrjabinura,3
Stelmioides,1
Rabbium,1
Skrjabinelazia,7
Glomerinema,4
Rhigonema,56
Ruizia,2
Ichthyocephaloides,5
Icthyocephalus,15
Paraichthyocephalus,1
Xystrognathus,2
Obainia,7
Trachyglossus,1
Trachyglossoides,1
Xustrostoma,2
Zalophora,5
Clementeia,3
Martadamsonius,3
Ransomnema,10
Abirovulva,1
Afrocarnoya,1
Brumptaemilius,13
Carnoya,30
Carnoychaeta,1
Cattiena,2
Gilsonema,2
Hekarella,1
Pygecantha,1
Raonema,3
Rondonema,3
Urucuia,1
Waerebekeia,2
Zyxispinifer,1
Heth,50
Tutunema,1
Alloionema,5
Cheilobus,1
Leptodera,1
Neoalloionema,4
Rhabditophanes,3
Myenchus,2
Myoryctes,1
Anguillula,2
Mukhina,0
Panagrellus,16
Plectonchus,2
Baldwinema,0
Baujardia,0
Panagrobelium,1
Panagrobelus,6
Panagrodontus,3
Panagrolaimoides,1
Panagrolaimus,23
Panagromacra,1
Procephalobus,1
Halicephalobus,8
Tricephalobus,1
Indocephalobus,1
Turbatrix,1
Neosteinernema,1
Prescafilotermes,2
Steinernema,145
Leipernema,1
Parastrongyloides,18
Strongyloides,63
Aphelenchus,29
Acugutturus,1
Setonema,1
Noctuidonema,2
Vampyronema,2
Aphelenchoides,220
Cretaciaphelenchoides,1
Ficophagus,0
Kashmira,1
Japanema,1
Laimaphelenchus,19
Martininema,0
Oligaphelenchoides,5
Palaeoaphelenchoides,1
Ptychaphelenchus,1
Punchaulus,1
Robustodorus,7
Schistonchus,11
Sheraphelenchus,6
Albiziaphelenchus,1
Anomyctus,1
Berntsenus,2
Cryptaphelenchoides,5
Cryptaphelenchus,34
Ektaphelenchoides,21
Ektaphelenchus,35
Entaphelenchus,6
Peraphelenchus,3
Praecocilenchus,2
Roveaphelenchus,1
Parasitaphelenchus,20
Bursaphelenchus,174
Chalcidonema,1
Devibursaphelenchus,8
Ruehmaphelenchus,14
Aprutides,2
Papuaphelenchus,1
Paraseinura,1
Seinura,56
Basilaphelenchus,3
Pseudaphelenchus,0
Tylaphelenchus,7
Paraphelenchus,24
Anguina,13
Chitinotylenchus,5
Diptenchus,1
Ditylenchus,89
Indoditylenchus,1
Litylenchus,2
Nothanguina,1
Nothotylenchoides,1
Nothotylenchus,55
Orrina,1
Palaeoanguina,1
Pseudhalenchus,6
Pterotylenchus,1
Safianema,6
Subanguina,1
Zeatylenchus,1
Halenchus,3
Neoditylenchus,24
Sychnotylenchus,6
Amphisbaenema,1
Blandicephalanema,5
Criconema,106
Croserinema,3
Crossonema,36
Lobocriconema,23
Neolobocriconema,13
Ogma,94
Orphreyus,3
Discocriconemella,31
Xenocriconemella,2
Hemicriconemoides,56
Bakernema,2
Criconemoides,45
Mesocriconema,88
Neobakernema,7
Nothocriconemoides,2
Caloosia,11
Hemicaloosia,7
Aulosphora,11
Colbranium,1
Hemicycliophora,5
Cacopaurus,1
Paratylenchus,179
Tylenchocriconema,1
Meloidoderita,5
Goodeyella,1
Sphaeronema,7
Tumiota,1
Boomerangia,2
Trophotylenchulus,11
Tylenchulus,4
Allantonema,10
Anandranema,1
Bradynema,8
Howardula,25
Metaparasitylenchus,13
Neoparasitylenchus,27
Palaeoallantonema,11
Palaeoparasitylenchus,1
Parasitylenchoides,8
Pratinema,1
Proparasitylenchus,8
Protylenchus,2
Scatonema,1
Sulphuretylenchus,13
Thripinema,5
Aphelenchulus,1
Bovienema,5
Contortylenchus,20
Elaeolenchus,1
Formicitylenchus,1
Fungiotonchium,4
Iotonchium,8
Paleoiotonchium,1
Paraiotonchium,6
Skarbilovinema,2
Delatylus,1
Fergusobia,49
Gymnotylenchus,3
Coprotylenchus,1
Deladenus,40
Ficotylus,2
Hadrodenus,2
Hexatylus,20
Abursanema,4
Bealius,4
Luella,1
Misticius,1
Neomisticius,1
Paurodontella,18
Paurodontoides,2
Paurodontus,10
Rubzovinema,3
Heteromorphotylenchus,2
Heterotylenchus,3
Paregletylenchus,1
Wachekitylenchus,4
Kurochkinitylenchus,1
Anguillonema,4
Helionema,1
Parasitylenchus,12
Robleus,1
Incurvinema,1
Psyllotylenchus,16
Spilotylenchus,8
Prothallonema,25
Sphaerularia,1
Tripius,5
Veleshkinema,1
Atylenchus,1
Eutylenchus,6
Belonolaimus,5
Carphodorus,1
Ibipora,5
Morulaimus,8
Basiria,55
Boleodorus,27
Neopsilenchus,10
Ridgellus,1
Neothada,7
Thada,1
Brachydorus,3
Dolichodorus,20
Neodolichodorus,12
Ecphyadophora,8
Ultratenella,1
Chilenchus,1
Ecphyadophoroides,2
Lelenchus,5
Mitranema,2
Tenunemellus,7
Tremonema,1
Atalodera,13
Bellodera,1
Camelodera,1
Cryphodera,15
Ekphymatodera,1
Hylonema,1
Rhizonemella,0
Sarisodera,1
Afenestrata,6
Betulodera,1
Cactodera,20
Dolichodera,1
Globodera,17
Heterodera,86
Meloidodera,11
Zealandodera,1
Aphasmatylenchus,4
Aorolaimus,7
Hoplolaimus,44
Peltamigratus,23
Scutellonema,58
Achlysiella,7
Afritylenchus,1
Apratylenchoides,3
Hoplotylus,5
Pratylenchoides,31
Radopholoides,4
Radopholus,25
Zygradus,2
Antarctylus,1
Helicotylenchus,205
Orientylus,7
Rotylenchoides,10
Rotylenchus,111
Varotylus,11
Meloidoderella,1
Meloidogyne,110
Spartonema,2
Bursadera,1
Meloinema,5
Punctodera,3
Hirschmanniella,33
Nacobbus,2
